2014-11-25 23:10,,
2014-11-25 23:15,21.8,54.9
2014-11-25 23:20,,
2014-11-25 23:25,21.8,55.0
2014-11-25 23:30,,
2014-11-25 23:35,,
2014-11-25 23:40,21.8,55.1
2014-11-25 23:45,,
2014-11-25 23:50,,
2014-11-25 23:55,21.6,53.7
